Date,Open,High,Low,Close,Adj Close,Volume
2014-10-01,53.212502,53.452499,52.437500,52.502499,49.430687,11686000
2014-10-02,52.250000,52.500000,51.950001,52.430000,49.362423,11411600
2014-10-03,52.757500,53.075001,52.544998,52.997501,49.896725,9960800
2014-10-06,53.147499,53.287498,52.915001,52.947498,49.849659,8937200
2014-10-07,52.702499,52.772499,51.962502,52.012501,48.969364,8949600
2014-10-08,52.007500,53.134998,51.924999,53.090000,49.983807,14038800
2014-10-09,53.052502,53.052502,51.895000,51.927502,48.889336,10996800
2014-10-10,51.972500,52.392502,51.244999,51.244999,48.246773,11744400
2014-10-13,51.125000,51.937500,50.930000,51.070000,48.081993,12188800
2014-10-14,51.102501,51.474998,50.610001,50.680000,47.714817,14018000
2014-10-15,50.215000,50.492500,49.237499,50.062500,47.133442,19668000
2014-10-16,49.272499,50.802502,48.797501,50.750000,47.780720,15625600
2014-10-17,51.209999,51.642502,50.892502,51.500000,48.486839,12731600
2014-10-20,51.382500,52.049999,51.285000,51.962502,48.922283,7628000
2014-10-21,52.445000,53.345001,51.974998,53.327499,50.207417,12986000
2014-10-22,53.322498,53.487499,52.692501,52.730000,49.644875,11042000
2014-10-23,53.467499,53.974998,53.169998,53.570000,50.435726,9729600
2014-10-24,53.407501,53.537498,52.965000,53.369999,50.247433,10896000
2014-10-27,53.264999,53.682499,53.052502,53.352501,50.230957,6658800
2014-10-28,53.652500,54.215000,53.514999,54.177502,51.007687,10497600
2014-10-29,54.077499,54.599998,53.437500,53.665001,50.525169,16095200
2014-10-30,57.132500,59.820000,57.005001,59.162498,55.701019,50857600
2014-10-31,59.322498,60.625000,59.322498,60.357498,56.826103,24956000
2014-11-03,60.244999,60.799999,59.750000,60.384998,56.852001,12716000
2014-11-04,59.912498,60.752499,59.775002,60.742500,57.188591,16644400
2014-11-05,61.040001,63.084999,61.000000,62.382500,58.732639,21939600
2014-11-06,62.377499,62.724998,61.884998,62.522499,58.864441,13212000
2014-11-07,62.529999,63.107498,62.259998,63.107498,59.415211,9507600
2014-11-10,62.994999,63.099998,62.132500,62.552502,58.892681,13145200
2014-11-11,62.294998,62.470001,62.040001,62.432499,58.779705,8467600
2014-11-12,62.212502,63.040001,62.084999,62.987499,59.416428,10897200
2014-11-13,63.099998,63.099998,62.397499,62.730000,59.173531,12473200
2014-11-14,62.785000,62.790001,62.182499,62.209999,58.683010,8532800
2014-11-17,62.145000,62.857498,62.040001,62.450001,58.909405,9876800
2014-11-18,62.447498,62.932499,62.267502,62.432499,58.892887,7647200
2014-11-19,62.557499,62.707500,61.797501,62.465000,58.923553,6642800
2014-11-20,61.882500,62.972500,61.877499,62.917500,59.350414,6704000
2014-11-21,63.785000,64.139999,63.205002,63.555000,59.951759,11886800
2014-11-24,63.750000,63.812500,63.400002,63.654999,60.046089,10724800
2014-11-25,63.840000,64.500000,63.705002,64.315002,60.668671,12966400
2014-11-26,64.370003,64.737503,63.900002,64.315002,60.668671,7977200
2014-11-28,64.644997,64.875000,64.474998,64.547501,60.887989,5186800
2014-12-01,64.067497,65.162498,64.067497,64.537498,60.878551,10925600
2014-12-02,64.792503,65.062500,64.557503,65.002502,61.317188,8535200
2014-12-03,64.910004,65.470001,64.672501,65.400002,61.692146,9382000
2014-12-04,65.519997,65.562500,65.012497,65.285004,61.583691,7362400
2014-12-05,65.410004,65.872498,65.250000,65.837502,62.104858,7838000
2014-12-08,65.875000,66.407501,65.629997,65.775002,62.045883,12342000
2014-12-09,64.875000,66.182503,64.875000,66.035004,62.291145,10454000
2014-12-10,65.945000,66.209999,65.250000,65.430000,61.720448,8528000
2014-12-11,65.737503,66.394997,65.627502,65.779999,62.050613,13383600
2014-12-12,65.132500,66.112503,64.195000,64.195000,60.555477,15325600
2014-12-15,64.542503,64.712502,63.272499,64.175003,60.536629,12825200
2014-12-16,63.230000,64.612503,63.087502,63.352501,59.760742,12050400
2014-12-17,63.529999,64.889999,63.424999,64.769997,61.097874,9714400
2014-12-18,65.459999,66.112503,65.285004,66.040001,62.295872,10318000
2014-12-19,65.839996,66.144997,65.345001,65.417503,61.708675,15563600
2014-12-22,65.605003,66.077499,65.507500,66.052498,62.307667,5680000
2014-12-23,66.252502,66.605003,66.014999,66.315002,62.555294,5537600
2014-12-24,66.372498,67.212502,66.345001,66.907501,63.114197,5236800
2014-12-26,66.907501,67.330002,66.654999,66.654999,62.875992,4768800
2014-12-29,66.620003,66.925003,66.262497,66.357498,62.595360,5262400
2014-12-30,66.275002,66.345001,65.769997,66.137497,62.387840,4781600
2014-12-31,66.370003,66.812500,65.544998,65.550003,61.833649,5904800
2015-01-02,65.845001,66.687500,65.622498,66.254997,62.498672,8389600
2015-01-05,65.872498,65.875000,64.717499,64.792503,61.119102,12751200
2015-01-06,64.947502,65.195000,63.715000,64.375000,60.725262,11070000
2015-01-07,64.610001,65.285004,64.362503,65.237503,61.538876,9346800
2015-01-08,65.800003,66.279999,65.657501,66.112503,62.364243,10443200
2015-01-09,65.902496,66.117500,64.942497,65.132500,61.439823,10523600
2015-01-12,65.260002,65.500000,64.785004,65.004997,61.319553,6425600
2015-01-13,65.504997,66.452499,64.777496,65.195000,61.498787,10284000
2015-01-14,64.160004,64.650002,63.529999,63.889999,60.267761,12225200
2015-01-15,64.177498,64.367500,63.090000,63.282501,59.694702,10569200
2015-01-16,62.974998,63.775002,62.875000,63.737499,60.123909,11137200
2015-01-20,64.055000,64.922501,63.564999,64.209999,60.569626,14933200
2015-01-21,64.040001,64.907501,63.625000,64.320000,60.673389,9784000
2015-01-22,63.862499,64.750000,63.342499,64.400002,60.748859,11566000
2015-01-23,64.629997,65.162498,64.544998,64.572502,60.911572,6166800
2015-01-26,64.235001,64.322502,63.450001,64.132500,60.496521,8552400
2015-01-27,63.447498,63.447498,62.145000,62.747501,59.190041,11027600
2015-01-28,63.132500,63.252499,61.575001,61.590000,58.098175,11430800
2015-01-29,61.882500,62.200001,61.292500,62.000000,58.484921,15668400
2015-01-30,65.099998,65.904999,63.727501,63.727501,60.114479,22151600
2015-02-02,64.077499,64.077499,62.424999,63.834999,60.215893,13665200
2015-02-03,64.177498,65.112503,63.685001,64.947502,61.265312,15075600
2015-02-04,64.897499,66.682503,64.775002,66.222504,62.468040,22170800
2015-02-05,66.812500,67.949997,66.474998,67.949997,64.097580,16565600
2015-02-06,67.937500,68.112503,66.510002,66.855003,63.064682,11242000
2015-02-09,66.852501,67.084999,66.320000,66.364998,62.602440,7834400
2015-02-10,66.687500,66.967499,65.907501,66.137497,62.387840,9396800
2015-02-11,66.245003,66.574997,66.062500,66.497498,62.841434,8795600
2015-02-12,66.904999,67.727501,66.764999,67.727501,64.003822,11641600
2015-02-13,68.187500,68.187500,67.195000,67.407501,63.701420,8476000
2015-02-17,67.870003,67.997498,67.467499,67.717499,63.994350,6810400
2015-02-18,67.717499,67.750000,67.037498,67.279999,63.580933,6429200
2015-02-19,67.517502,67.517502,67.000000,67.275002,63.576199,5654800
2015-02-20,67.260002,68.250000,66.764999,68.250000,64.497612,9034800
2015-02-23,68.239998,68.330002,67.562500,68.252502,64.499947,6654800
2015-02-24,68.452499,68.452499,67.792503,68.117500,64.372398,9045200
2015-02-25,67.815002,68.557503,67.815002,68.252502,64.499947,6842800
2015-02-26,68.300003,68.625000,68.004997,68.437500,64.674797,13459600
2015-02-27,68.367500,68.547501,67.827499,67.827499,64.098320,7965200
2015-03-02,69.177498,69.572502,68.610001,69.572502,65.747398,11653600
2015-03-03,69.662498,69.662498,68.375000,68.824997,65.040985,8807200
2015-03-04,68.787498,68.787498,68.062500,68.437500,64.674797,8021200
2015-03-05,68.750000,68.785004,68.437500,68.532501,64.764572,6756000
2015-03-06,68.349998,68.620003,67.312500,67.334999,63.632889,11590800
2015-03-09,67.629997,68.052498,67.269997,67.855003,64.124313,8902000
2015-03-10,67.410004,67.464996,66.300003,66.300003,62.654816,11125600
2015-03-11,66.407501,66.845001,65.762497,66.187500,62.548519,12105200
2015-03-12,66.599998,67.500000,66.574997,67.394997,63.689610,9530800
2015-03-13,67.209999,67.209999,66.125000,66.257500,62.614647,12578800
2015-03-16,66.722504,67.512497,66.657501,67.254997,63.557304,9849600
2015-03-17,67.014999,67.089996,66.035004,66.125000,62.489445,14290800
2015-03-18,66.022499,66.995003,64.752502,66.917503,63.238377,50658000
2015-03-19,66.830002,67.190002,65.750000,66.809998,63.136768,15407500
2015-03-20,67.250000,67.699997,66.779999,67.410004,63.703781,15372000
2015-03-23,68.029999,68.209999,67.070000,67.080002,63.391926,8128000
2015-03-24,67.099998,67.690002,66.839996,67.099998,63.410824,6534800
2015-03-25,67.099998,67.430000,65.730003,65.730003,62.116154,13054300
2015-03-26,65.250000,66.300003,65.019997,65.589996,61.983833,9487200
2015-03-27,65.519997,65.809998,65.150002,65.540001,61.936596,6521100
2015-03-30,66.019997,66.320000,65.500000,65.660004,62.050003,11237100
2015-03-31,65.470001,66.209999,65.389999,65.410004,61.813755,7400500
2015-04-01,65.449997,65.519997,64.449997,65.180000,61.596386,7633000
2015-04-02,64.989998,65.620003,64.809998,65.290001,61.700336,5083000
2015-04-06,64.730003,65.639999,64.410004,65.199997,61.615303,8351200
2015-04-07,65.379997,66.190002,65.309998,65.800003,62.182316,6660800
2015-04-08,65.889999,66.839996,65.800003,66.500000,62.843826,6604200
2015-04-09,66.570000,66.820000,65.760002,66.440002,62.787117,5408500
2015-04-10,66.690002,66.690002,65.930000,66.339996,62.692612,4628500
2015-04-13,66.220001,66.800003,65.510002,65.610001,62.002766,5059800
2015-04-14,65.519997,65.940002,64.879997,65.529999,61.927139,5621800
2015-04-15,65.599998,65.910004,65.300003,65.680000,62.068905,5347100
2015-04-16,65.529999,66.010002,65.349998,65.650002,62.040558,4121300
2015-04-17,65.099998,65.500000,64.349998,64.519997,60.972679,11212900
2015-04-20,65.000000,65.209999,64.580002,64.720001,61.161690,5948900
2015-04-21,65.029999,65.830002,64.989998,65.349998,61.757038,9619700
2015-04-22,65.820000,69.980003,65.790001,68.010002,64.270798,20912400
2015-04-23,68.199997,68.220001,67.519997,67.720001,63.996769,7193400
2015-04-24,68.129997,68.180000,67.309998,67.480003,63.769924,6219900
2015-04-27,68.389999,68.610001,66.930000,67.099998,63.410824,7122400
2015-04-28,67.309998,67.500000,66.410004,66.769997,63.098995,6297500
2015-04-29,66.860001,68.459999,66.779999,67.339996,63.637627,9812400
2015-04-30,67.180000,67.500000,65.419998,66.050003,62.418556,11780600
2015-05-01,65.220001,66.660004,65.150002,65.769997,62.153957,10142800
2015-05-04,66.050003,66.139999,65.470001,65.580002,61.974430,7426400
2015-05-05,65.769997,66.389999,65.599998,65.959999,62.333504,8099800
2015-05-06,66.150002,66.650002,65.230003,65.669998,62.059452,7084600
2015-05-07,65.580002,66.779999,65.540001,66.580002,62.919430,6660300
2015-05-08,67.139999,70.160004,67.010002,69.470001,65.650490,18359000
2015-05-11,69.300003,69.699997,68.790001,69.019997,65.225266,10998500
2015-05-12,68.550003,69.000000,67.970001,68.690002,64.913406,7438200
2015-05-13,68.750000,68.879997,68.190002,68.650002,64.989143,5129800
2015-05-14,68.959999,70.029999,68.849998,70.000000,66.267151,6491100
2015-05-15,70.099998,70.690002,69.309998,69.570000,65.860100,7121000
2015-05-18,69.739998,70.239998,69.129997,70.000000,66.267151,5553800
2015-05-19,70.139999,70.559998,70.000000,70.160004,66.418610,4351000
2015-05-20,70.250000,70.320000,69.480003,69.779999,66.058876,4870100
2015-05-21,69.550003,69.870003,69.279999,69.370003,65.670746,6483800
2015-05-22,69.300003,69.849998,69.300003,69.620003,65.907433,4511700
2015-05-26,69.309998,69.500000,68.309998,68.540001,64.885002,6228100
2015-05-27,68.849998,69.739998,68.500000,69.489998,65.784325,7064800
2015-05-28,69.480003,69.779999,68.800003,69.559998,65.850632,3893900
2015-05-29,69.330002,69.599998,68.519997,68.680000,65.017532,6678100
2015-06-01,69.129997,69.449997,68.430000,69.110001,65.424629,6309400
2015-06-02,68.730003,69.459999,68.010002,69.040001,65.358353,4457400
2015-06-03,69.260002,69.500000,68.889999,68.949997,65.273140,4906400
2015-06-04,68.629997,69.150002,68.029999,68.209999,64.572617,6460000
2015-06-05,68.290001,68.699997,68.000000,68.370003,64.724068,4413100
2015-06-08,68.190002,68.290001,67.620003,67.680000,64.070885,4864300
2015-06-09,67.669998,68.089996,67.529999,67.949997,64.326469,4439700
2015-06-10,68.220001,69.669998,68.110001,69.629997,65.916878,6807800
2015-06-11,69.699997,70.019997,69.419998,69.639999,65.926338,5238700
2015-06-12,69.430000,69.739998,69.019997,69.330002,65.632889,4900700
2015-06-15,68.720001,68.989998,68.169998,68.570000,64.913391,5995100
2015-06-16,68.449997,69.169998,68.290001,69.010002,65.329941,5937400
2015-06-17,69.110001,69.410004,68.510002,68.750000,65.083824,7818300
2015-06-18,68.900002,69.839996,68.879997,69.500000,65.793823,7596800
2015-06-19,69.269997,69.330002,68.480003,68.690002,65.026985,8728800
2015-06-22,69.320000,69.440002,68.900002,69.089996,65.405670,5511700
2015-06-23,69.099998,69.589996,69.089996,69.419998,65.718086,3888700
2015-06-24,69.110001,69.400002,68.760002,68.860001,65.187958,4670600
2015-06-25,69.379997,69.379997,68.510002,68.620003,64.960747,4705100
2015-06-26,68.699997,69.209999,68.410004,68.750000,65.083824,7025600
2015-06-29,67.989998,68.489998,66.690002,66.720001,63.162045,9706700
2015-06-30,67.339996,67.480003,66.760002,67.150002,63.569145,6811000
2015-07-01,67.940002,68.300003,67.529999,67.849998,64.231796,6260800
2015-07-02,68.150002,68.320000,67.620003,68.239998,64.600998,5053000
2015-07-06,67.550003,68.120003,67.360001,68.120003,64.487404,5270600
2015-07-07,68.110001,68.199997,66.529999,67.769997,64.156090,6500700
2015-07-08,67.010002,67.320000,66.650002,66.730003,63.171551,5973500
2015-07-09,67.650002,67.940002,67.019997,67.050003,63.474480,4837800
2015-07-10,67.980003,68.540001,67.910004,68.419998,64.771393,5110200
2015-07-13,69.050003,69.599998,68.830002,69.519997,65.812752,6832300
2015-07-14,69.970001,70.300003,69.470001,70.099998,66.361816,5635400
2015-07-15,70.129997,70.279999,69.690002,70.019997,66.286102,4506200
2015-07-16,70.430000,70.589996,69.970001,70.570000,66.806740,6512500
