Date,Open,High,Low,Close,Adj Close,Volume
2022-06-09,212.589996,213.710007,206.020004,206.110001,204.486771,5138600
2022-06-10,201.649994,203.419998,199.179993,199.509995,197.938751,5162500
2022-06-13,192.990005,195.889999,191.080002,192.259995,190.745850,7119200
2022-06-14,192.720001,194.339996,191.750000,193.520004,191.995941,6441200
2022-06-15,195.979996,198.830002,192.229996,196.160004,194.615143,6490000
2022-06-16,191.410004,191.869995,187.529999,189.050003,187.561142,9887200
2022-06-17,186.929993,191.309998,185.910004,190.009995,188.513565,15089300
2022-06-21,195.710007,196.729996,193.729996,194.389999,192.859085,6241600
2022-06-22,191.250000,196.389999,191.029999,193.820007,192.293564,5138500
2022-06-23,196.139999,197.460007,193.449997,196.639999,195.091370,4752800
2022-06-24,197.729996,205.639999,197.509995,205.509995,203.891495,7754800
2022-06-27,205.750000,207.089996,202.610001,203.559998,201.956863,6121200
2022-06-28,204.000000,206.789993,197.500000,198.119995,196.559692,4354200
2022-06-29,197.320007,200.639999,197.320007,199.500000,197.928848,4324600
2022-06-30,195.369995,198.850006,192.850006,196.889999,195.339401,7045200
2022-07-01,196.789993,199.800003,194.710007,199.179993,197.611343,4131800
2022-07-05,196.229996,200.570007,194.139999,200.539993,198.960648,4110200
2022-07-06,200.000000,202.509995,198.669998,201.119995,199.536072,4111200
2022-07-07,202.539993,203.429993,200.039993,202.800003,201.202850,4650700
2022-07-08,202.320007,204.100006,200.460007,203.570007,201.966797,3621800
2022-07-11,202.000000,206.740005,202.000000,205.059998,203.445053,5353600
2022-07-12,203.250000,208.119995,202.759995,204.820007,203.206970,6779500
2022-07-13,200.429993,205.570007,199.500000,204.149994,202.542206,7597300
2022-07-14,200.000000,206.080002,197.979996,205.910004,204.288361,5605500
2022-07-15,209.369995,211.710007,207.179993,210.039993,208.385818,7245700
2022-07-18,211.500000,212.910004,206.639999,207.210007,205.578110,4648900
2022-07-19,208.220001,214.110001,207.899994,213.660004,211.977310,4927100
2022-07-20,212.000000,214.130005,211.210007,213.369995,211.689590,4460300
2022-07-21,213.149994,216.899994,212.729996,216.190002,214.487381,4801300
2022-07-22,217.929993,218.070007,212.119995,213.699997,212.016998,5071500
2022-07-25,214.580002,214.800003,211.619995,214.270004,212.582520,4357200
2022-07-26,213.850006,215.149994,211.750000,212.490005,210.816528,6141000
2022-07-27,210.770004,216.850006,201.199997,210.470001,208.812454,17432200
2022-07-28,210.639999,212.720001,207.919998,211.350006,209.685516,7477100
2022-07-29,212.000000,214.160004,209.830002,212.110001,210.439529,6059700
2022-08-01,208.449997,213.990005,207.559998,211.360001,209.695435,8028400
2022-08-02,207.800003,208.839996,203.929993,206.259995,204.635590,9939400
2022-08-03,207.990005,210.330002,206.880005,208.479996,206.838120,9520100
2022-08-04,210.529999,214.880005,208.550003,213.470001,211.788818,6789700
2022-08-05,210.710007,215.949997,210.500000,215.869995,214.169907,5553700
2022-08-08,215.229996,216.630005,212.050003,213.320007,211.640015,4063400
2022-08-09,212.000000,213.449997,209.750000,210.259995,208.604095,4596800
2022-08-10,214.830002,214.839996,211.309998,212.100006,210.429626,5746400
2022-08-11,213.289993,213.500000,210.589996,211.080002,209.788574,6639600
2022-08-12,213.000000,213.220001,210.100006,211.330002,210.037033,6443700
2022-08-15,210.369995,216.740005,210.369995,216.419998,215.095886,5290600
2022-08-16,214.550003,217.610001,212.130005,217.139999,215.811478,6564400
2022-08-17,215.000000,216.179993,212.750000,214.520004,213.207520,4902500
2022-08-18,213.869995,216.000000,212.429993,215.250000,213.933029,4516400
2022-08-19,214.110001,215.229996,212.389999,212.820007,211.517914,4178800
2022-08-22,209.940002,211.250000,208.199997,208.610001,207.333664,5139500
2022-08-23,208.000000,209.300003,206.529999,206.800003,205.534760,3525500
2022-08-24,206.630005,208.350006,205.679993,206.669998,205.405548,4230800
2022-08-25,207.389999,209.910004,206.500000,209.820007,208.536270,4495000
2022-08-26,209.770004,210.259995,202.699997,202.889999,201.648666,5060200
2022-08-29,201.250000,203.960007,200.619995,202.330002,201.092087,4476200
2022-08-30,203.919998,204.410004,200.210007,201.380005,200.147903,3918200
2022-08-31,201.000000,203.169998,198.639999,198.710007,197.494232,6559000
2022-09-01,198.720001,200.429993,196.660004,200.130005,198.905548,5608300
2022-09-02,202.440002,202.479996,196.850006,197.759995,196.550049,4508100
2022-09-06,197.899994,200.039993,196.399994,198.639999,197.424667,4547800
2022-09-07,198.710007,201.139999,197.220001,200.419998,199.193771,4098300
2022-09-08,197.399994,201.110001,196.960007,200.710007,199.482010,4377600
2022-09-09,202.070007,206.399994,201.350006,205.199997,203.944534,4885600
2022-09-12,206.500000,207.190002,204.949997,206.630005,205.365784,3812300
2022-09-13,202.050003,203.470001,198.869995,199.669998,198.448364,5217900
2022-09-14,200.000000,200.880005,198.059998,199.410004,198.189972,4632800
2022-09-15,198.089996,200.309998,194.529999,195.369995,194.174667,6099300
2022-09-16,190.220001,193.820007,188.220001,193.300003,192.117340,9398200
2022-09-19,191.589996,193.990005,190.710007,193.130005,191.948380,8133600
2022-09-20,191.100006,193.029999,190.289993,192.070007,190.894867,5292500
2022-09-21,192.529999,193.089996,187.000000,187.020004,185.875763,6705900
2022-09-22,186.350006,187.210007,184.660004,185.789993,184.653275,6604700
2022-09-23,183.470001,184.580002,182.229996,183.960007,182.834488,10755800
2022-09-26,183.039993,184.500000,179.899994,180.589996,179.485092,9914600
2022-09-27,182.509995,184.850006,177.020004,177.869995,176.781723,9799600
2022-09-28,177.259995,180.100006,174.830002,179.179993,178.083725,9751000
2022-09-29,178.830002,182.240005,178.729996,180.059998,178.958359,9105200
2022-09-30,180.059998,182.919998,177.600006,177.649994,176.563080,9472300
2022-10-03,179.339996,183.360001,178.149994,181.649994,180.538605,8842300
2022-10-04,185.050003,186.210007,183.070007,185.649994,184.514130,7081400
2022-10-05,183.339996,188.820007,182.360001,187.669998,186.521790,6119900
2022-10-06,186.649994,188.050003,185.250000,185.589996,184.454514,5163000
2022-10-07,183.449997,184.610001,181.929993,183.830002,182.705292,5610300
2022-10-10,184.130005,184.779999,180.899994,182.179993,181.065369,4743800
2022-10-11,180.369995,181.639999,178.190002,179.139999,178.043976,6294500
2022-10-12,179.089996,180.589996,178.220001,178.240005,177.149490,4884300
2022-10-13,175.000000,185.369995,174.600006,184.660004,183.530197,8426400
2022-10-14,186.789993,187.130005,182.070007,182.619995,181.502686,6449400
2022-10-17,186.000000,188.570007,182.850006,185.250000,184.116592,13952100
2022-10-18,189.490005,190.190002,185.740005,187.169998,186.024857,5209200
2022-10-19,185.490005,187.639999,184.759995,186.410004,185.269501,4927000
2022-10-20,186.460007,190.979996,186.429993,187.220001,186.074524,5706700
2022-10-21,185.800003,190.949997,185.050003,190.369995,189.205276,7582500
2022-10-24,191.410004,193.130005,189.100006,190.710007,189.543182,7299200
2022-10-25,190.869995,195.229996,190.720001,194.380005,193.190735,11907200
2022-10-26,196.580002,206.369995,196.500000,203.330002,202.085983,15450000
2022-10-27,203.320007,206.320007,201.589996,204.289993,203.040100,7946700
2022-10-28,205.000000,211.520004,203.309998,209.339996,208.059204,8455600
2022-10-31,208.919998,209.619995,206.199997,207.160004,205.892548,8674100
2022-11-01,208.910004,209.970001,205.330002,206.929993,205.663940,5919500
2022-11-02,205.759995,207.000000,200.580002,200.949997,199.720520,6985600
2022-11-03,198.279999,198.850006,194.179993,194.750000,193.558472,8236200
2022-11-04,197.000000,201.449997,195.339996,196.979996,195.774811,9680100
2022-11-07,198.320007,200.440002,197.169998,200.100006,198.875732,7821300
2022-11-08,201.660004,204.119995,199.740005,201.779999,200.545456,6943700
2022-11-09,200.699997,201.330002,193.330002,193.929993,193.174286,7320200
2022-11-10,203.089996,205.759995,200.020004,205.570007,204.768951,8048900
2022-11-11,206.000000,206.429993,202.149994,205.000000,204.201172,9601000
2022-11-14,203.500000,209.169998,203.210007,206.860001,206.053909,5796100
2022-11-15,209.990005,213.729996,207.509995,209.990005,209.171722,7316100
2022-11-16,208.580002,210.889999,208.220001,210.139999,209.321121,6125300
2022-11-17,207.960007,211.279999,207.320007,210.990005,210.167816,5385600
2022-11-18,213.169998,214.169998,209.740005,210.800003,209.978561,8028500
2022-11-21,210.300003,210.550003,205.889999,206.320007,205.516022,10450900
2022-11-22,207.539993,210.479996,205.350006,210.330002,209.510391,5273100
2022-11-23,210.000000,212.830002,209.919998,211.729996,210.904922,3807300
2022-11-25,211.710007,214.000000,211.389999,213.789993,212.956894,1993500
2022-11-28,212.259995,214.470001,210.649994,211.259995,210.436768,10229400
2022-11-29,209.350006,210.149994,207.350006,209.059998,208.245331,8986900
2022-11-30,208.220001,217.000000,208.009995,217.000000,216.154388,13918100
2022-12-01,217.000000,218.649994,215.300003,217.000000,216.154388,11261500
2022-12-02,215.729996,218.479996,214.240005,217.660004,216.811829,5132800
2022-12-05,215.649994,216.910004,213.050003,213.679993,212.847336,9006300
2022-12-06,212.000000,212.130005,207.639999,209.080002,208.265259,5986000
2022-12-07,208.800003,209.020004,205.130005,207.809998,207.000214,7923800
2022-12-08,209.509995,210.300003,207.750000,209.100006,208.285187,4896500
2022-12-09,207.910004,210.520004,207.520004,208.699997,207.886749,4928400
2022-12-12,210.000000,214.820007,209.470001,214.589996,213.753784,5941700
2022-12-13,219.539993,219.979996,212.619995,213.039993,212.209824,14585000
2022-12-14,212.850006,216.279999,211.630005,213.320007,212.488754,7001700
2022-12-15,209.600006,211.820007,206.820007,207.910004,207.099823,10831800
2022-12-16,207.490005,208.399994,205.300003,206.889999,206.083786,12472900
2022-12-19,206.630005,207.470001,203.949997,204.820007,204.021881,4893600
2022-12-20,203.880005,206.529999,203.550003,205.360001,204.559753,5024900
2022-12-21,206.570007,207.960007,205.580002,206.809998,206.004105,4086900
2022-12-22,205.750000,206.649994,202.130005,205.059998,204.260925,5690300
2022-12-23,204.130005,206.240005,203.520004,205.830002,205.027924,3246000
2022-12-27,205.919998,206.880005,204.600006,206.289993,205.486115,2904900
2022-12-28,206.679993,208.529999,204.800003,204.990005,204.191208,3139200
2022-12-29,205.949997,208.529999,205.500000,208.059998,207.249237,3675500
